,created_at,name,text,followers_count,verified,retweet_count,favorite_count
2765,Tue,Mimi Rami,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,74,False,2350,0
2766,Mon,.,RT When bitcoin was 1 000 people dreamt of 7 000 BTC When bitcoin was 15 000 people dreamt of buying 7 000 BTC Now we,362,False,146,0
2767,Sun,Noah Ruderman ⚡,Note to altcoins You are not bitcoin Btc is well optimized for its intended use case of sound money Your proje,6008,False,0,9
2768,Sat,Shamik,How does a Bitcoin Transaction work Infographic blockchain fintech BTC CyberSecurity DLT innovation,93,False,1,2
2769,Fri,Trade Alike,RT I just published All Things Cryptos Forex Stocks 06 08 2018 Weekly Roundup Forex Trading,2023,False,1,0
2770,Thu,Manny Perez,RT Billionaire Mike Novogratz someone with a large network in the financial market Institutional money is getting ready,740,False,282,0
2771,Wed,MONTANA@相互フォロー,We are the new CryptoCurrency development team That Crypto will be available for new SNS The community will so,1190,False,1,0
2772,Tue,Till Krüss,RT Bitcoin is by far the most energy efficient monetary system we ve ever designed,717,False,570,0
2773,Mon,Greg Schatz,RT There Is a New Player on the Market and Things Are Looking Pretty Cool Almost Literally,1613,False,4,0
2774,Sun,LastKiss-,Industry,5420,False,0,0
2775,Sat,Mohammad jufriyadi,Hash Card is happy to announce bancor protocol integration Hashcard ico cryptocurrency bitcoin ETHEREUM blockchain,512,False,1,0
2776,Fri,Afandi Husin,RT Connect now to Official Telegram Channel for Live updates about Digital Ticks Exchange digitalticksexchange telegram b,425,False,209,0
2777,Thu,OIL TUN BEER CO,TRQ LC AMR CVS,4,False,1,0
2778,Wed,Criptomike,RT Price Prediction 2022 Bitcoin 1 500 000 Litecoin 250 000 Ethereum 200 000 EOS 150 000 Cardano 1 000 Rippl,66,False,64,0
2779,Tue,Gizem Yuksek,RT While you trade on the Exchange your holdings will sync with your Coinnup Wallet automatically cryptocurrency bi,1327,False,227,0
2780,Mon,Mohammad jufriyadi,First batch of cards is ready to be dispatched Stay tuned for more updates Your Hash Card Team Hashcard,512,False,1,0
2781,Sun,Iota News,RT Register Now amp Start Pwning Crypto Markets For Breakfast 1 100x Leverage Go Long o,297,False,1,0
2782,Sat,アーツ仮想通貨,RT I will choose 20 random followers to win 0 2 ETH Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comment your ETH address aird,1151,False,67,0
2783,Fri,Bitcoin Newswire,Bitcoin mining centralization problem solved with a new proposal from Bitcoin Core dev Bitcoin,132,False,0,0
2784,Thu,cryptologist34,RT Putin Cryptocurrency Has Its Place No State Can Have Own Crypto Bitcoin,69,False,50,0
2785,Wed,naiza,Very nice project Talented team great idea A project that there is a desire to see more in work The coolest and,2782,False,0,0
2786,Tue,Mohammad jufriyadi,Hash Card token has been successfully audited by CoinMercenary hashcard ico,512,False,0,0
2787,Mon,Dima Shumniy,RT We are building A Big Crypto Distribution Platform ABCDE and our GIVE airdrop is live cr,14,False,264,0
2788,Sun,blockchainchain,Is Bitcoin Really The Future Of Money blockchain cryptocurrency,2037,False,1,0
2789,Sat,nCrypto,Bitcoin ETF May Come Soon as Prominent Firms Collaborate crypto ncrypto,404,False,0,0
2790,Fri,Mohammad jufriyadi,RT Hash Card token has been successfully audited by CoinMercenary hashcard ico blockchain bitco,512,False,1452,0
2791,Thu,Mohammad jufriyadi,RT First batch of cards is ready to be dispatched Stay tuned for more updates Your Hash Card Team Hashcard Bitcoin Etheru,512,False,1471,0
2792,Wed,Mohammad jufriyadi,RT Hash Card is happy to announce bancor protocol integration Hashcard ico cryptocurrency bitcoin ETHEREUM block,512,False,1477,0
2793,Tue,Robby Schwertner,Andrew Cross chief marketeer of Pornhub held an inspirating speech today at business fest,1363,False,0,2
2794,Mon,Adekunlegold,RT Early investors are rewarded Bonus decreases 0 5 per day Hurry up INVEST NOW gt tokensale,629,False,1292,0
2795,Sun,Yemi,Airdrop type send the nex hydro Send minimum 0 002 ETH get 444 444 instanly 0x6fe557181dA1A60ecD11D8,718,False,0,0
2796,Sat,LastKiss-,,5421,False,0,0
2797,Fri,fethi,RT REACH AIRDROP just 2k people Claim 100 000 Reach tokens right now Simply follow the 3 steps 1 Follow REACH 2 Like,60,False,1209,0
2798,Thu,Kelouchekhireddine,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,15,False,2350,0
2799,Wed,Kendy ba ♥,RT Bitcoin Cash BCH Current Price 1 123 960 1 Hour 0 07 24 Hours 1 43 7 Days 13 03 bch bitcoin cash,1234,False,2,0
2800,Tue,Kendy ba ♥,RT Order your secure and smart BTC ETH Altcoin hardware wallet Only 94 80 EUR bitcoin btc eth altcoi,1234,False,1,0
2801,Mon,naiza,RT EXCLUSIVE AIRDROP We decided to give 100 000 CALL amp 20 000 000 CALLG to our supporters If you want to join follow t,2782,False,293,0
2802,Sun,NoLuckNeeded.com,Fair Go Casino New 15 Free Spins Coupon for All Players Reliable Bitcoin Casino,14529,False,0,0
2803,Sat,Crypto,RT Bitcoin Ethereum Ripple Bitcoin Cash EOS Litecoin Cardano Stellar IOTA Price Analysis June 08,3783,False,1,0
2804,Fri,MannyLo,Perspective Current Global Crypto Market bitcoin,248,False,0,0
2805,Thu,Alvin Javier,Fluxorin incorporates cryptocurrency edge cryptocurrency aims to unlock human creativity artists and be enjoyed b,1540,False,0,1
2806,Wed,Kendy ba ♥,RT Slotastic Casino 50 Free Spins for New Players and New Weekly Bonus Reliable Bitcoin amp Litecoin,1234,False,1,0
2807,Tue,Zarko Kovac,RT 1 Million DENT users achieved 3 weeks before the deadline on our Roadmap Thank you for your support during our first year fo,59,False,227,0
2808,Mon,Dave Padgett,RT Bitcore three pairs live bitcore bitexlive btcbtx usdbtx dogebtx bitcoin cryptocurrency Crypto altcoin,28,False,18,0
2809,Sun,EOSclassic (EOSC),I just published Airdrop vs Claimdrop Cryptocurrency Bitcoin EOSC EOS Blockchain Crypto BTC ClaimDrop,51,False,0,1
2810,Sat,ICO Detector,Latest ranking most discussed ICOs on Twitter according to the detection algorithm 1 2,2981,False,0,0
2811,Fri,Cozine,RT Jbox is giving free FIFA match tickets click on below link to participate FIFAWCOnStarTimes jbxfi,285,False,50,0
2812,Thu,Kendy ba ♥,RT Airdrop type send the nex hydro Send minimum 0 002 ETH get 444 444 instanly 0x6fe557181dA1A60ecD11D84b095978cfaa3A3Abe,1234,False,1,0
2813,Wed,ELIF TURGAY,RT While you trade on the Exchange your holdings will sync with your Coinnup Wallet automatically cryptocurrency bi,1156,False,227,0
2814,Tue,clickbaitbot,Do these 10 things to get well soon bitcoin clickbait,28,False,0,0
2815,Mon,NoLuckNeeded.com,SlotoCash Casino New 15 Free Spins Coupon for New Slot Top Bitcoin amp Litecoin Casino e,14529,False,0,0
2816,Sun,Bitcoin World,Bitcoin ETF May Come Soon as Prominent Firms Collaborate Bitcoin News,11162,False,0,0
2817,Sat,alan laserna,RT Meet Krios Where you can create a full scale marketing team specific to your project and then manage and coordinate the c,4,False,62,0
2818,Fri,XBTmoney,Mastercard Files Patent for Blockchain System to Secure Card Payments XBT BTC Bitcoin,10815,False,0,1
2819,Thu,Crypto Alerts,RT The Localcoinswap ICO is Live Find out more about The Community Owned P2P Exchange by clicking the link,10633,False,869,0
2820,Wed,Joseph Falzone,RT Electroneum ETN etn Hmmmm Moon Of course yes Buy bitcoin Blockchain Cryptocurrency BCISummit,632,False,1,0
2821,Tue,aWebAnalysis,Bitcoin Cash BCH Current Price 1 123 960 1 Hour 0 07 24 Hours 1 43 7 Days 13 03 bch bitcoin cash,974,False,2,0
2822,Mon,coinOK,Order your secure and smart BTC ETH Altcoin hardware wallet Only 94 80 EUR bitcoin btc,8690,False,1,0
2823,Sun,Jim Fried,,3652,False,1,0
2824,Sat,NoLuckNeeded.com,Slotastic Casino 50 Free Spins for New Players and New Weekly Bonus Reliable Bitcoin amp,14529,False,1,0
2825,Fri,Anders⚡mathbot.com,Oh and another point the time it will take for Bitcoiners to go from tiny minority to large majority will be les,1532,False,0,3
2826,Thu,Ahmed Alnaggar,RT How to ensure your IoT will be successful SmartCity BigData IIoT IoE AI CX ML BitCoin CryptoCurrency FinTech s,3921,False,18,0
2827,Wed,mohammed khalil,RT Experts Predict Bitcoin will Double in Value by the End of the Year bitcoin prediction bitcoinpric,303,False,10,0
2828,Tue,ArabCryptin,RT OUR PRE SALE RATE OF 0 08 ENDS at Midnight GMT on June 2nd Register before its too late and the price increases to 0 10 pe,2510,False,1094,0
2829,Mon,david barclay,RT The urge for humans to mine Bitcoin as the difficulty rises is irresistible and will never stop not even after every fiat,346,False,52,0
2830,Sun,icowit,RT Putin Cryptocurrency Has Its Place No State Can Have Own Crypto Bitcoin,16,False,50,0
2831,Sat,Yemi,Airdrop type send the nex hydro Send minimum 0 002 ETH get 444 444 instanly 0x6fe557181dA1A60ecD11D84b095978cfaa3,718,False,1,0
2832,Fri,Billy Womack,Cryptocurrency a Modern Miracle Not Going Away CFTC Commissioner,21374,False,1,1
2833,Thu,Ahmed Alnaggar,RT Top 40 use cases for Drones SmartCity BigData IIoT IoE AI CX ML BitCoin CryptoCurrency FinTech startup Growth,3921,False,6,0
2834,Wed,GravCoin,RT Buying ICOs these days without entering the private presale be like Subscribe newsletter KYC whitelist Lottery am,43,False,72,0
2835,Tue,Bir temmuz kızı,RT Subscriptions detailed performance of all algorithms tradingene tradingeneration cryptocurrency blockchain ico wa,4269,False,34,0
2836,Mon,Mahmood,RT I will choose 20 random followers to win 0 2 ETH Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comment your ETH address aird,3,False,86,0
2837,Sun,Samuel adetunji,RT Jbox is giving free FIFA match tickets click on below link to participate FIFAWCOnStarTimes jbxfi,55,False,50,0
2838,Sat,Saya Iwasaki,RT The periodic table of crypto BTC ETH EOS bitcoin blockchain ethereum,140,False,2,0
2839,Fri,Crypto Feez,RT BTS and STEEM 35 37th in market cap yet the highest performing blockchains in existence at 1 2nd spots Add EOS to,197,False,4,0
2840,Thu,Moh adhif faizin,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,39,False,2350,0
2841,Wed,Jundel Ballesteros Canincia,RT Holdvest Combining the Best of Cryptocurrencies Exchanges Brokers and Trading Apps,3116,False,296,0
2842,Tue,Annalyn Lawis 🌸 #TraXion,RT Our pre sale stage will end in 3 hours Get that 50 bonus and 6 worth dtep Hurry up Next stage is presale stage 2 wit,2733,False,192,0
2843,Mon,Adex,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,512,False,2350,0
2844,Sun,mohammed khalil,RT FYI has added BarterDEX to its list of exchanges in app BarterDEX is a decentralized exchange powered by,303,False,75,0
2845,Sat,DJR,RT Dropped a new article this morning This is a new style of content that I m testing out Here s a cool little PDF,134,False,27,0
2846,Fri,Eray Erdoğdu,RT EXCLUSIVE AIRDROP We decided to give 100 000 CALL amp 20 000 000 CALLG to our supporters If you want to join follow t,2255,False,293,0
2847,Thu,Ian L,Nice Cryptocurrencies are replacements for sovereign currencies they replace the dollar the yen the eur,550,False,0,0
2848,Wed,slava,RT Exciting Lightning Network update we just made our first multi hop BTG LightningNetwork payment in the test environmen,8,False,155,0
2849,Tue,ariezky fadlil,RT Truth hidden in plain sight Bitcoin,143,False,26,0
2850,Mon,THE Crypto Hobbit [N,RT Cartoon of the Day Bad Idea s EmergingMarkets EEM bitcoin,21834,False,10,0
2851,Sun,Ahmad Rafardhan,RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,1636,False,2260,0
2852,Sat,fradana,RT Have you already tried our trading terminal Up to 4 charts currencies on one page blockchain ico Bitcoin TokenSale trad,1820,False,739,0
2853,Fri,musa şimşek,RT We are airdropping 100 LightningNet LNET Follow us join our telegram and retweet this t,32,False,7437,0
2854,Thu,Ela Evliya,RT While you trade on the Exchange your holdings will sync with your Coinnup Wallet automatically cryptocurrency bi,1163,False,227,0
2855,Wed,CriticalMassGym,RT endeavors to provide users with a dependable platform that will increase mass adoption of Blockchain based business,1930,False,243,0
2856,Tue,Red Blockchain,RT Looking forward to discussing the importance of CyberSecurity in blockchaintechnology at the in NYC next wee,2779,False,53,0
2857,Mon,LONDONAIMCAP,RT Wall Street has a new crypto king and here s what he said about the business of Bitcoin BTC,599,False,142,0
2858,Sun,Ahmad Rafardhan,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,1636,False,2350,0
2859,Sat,how slash why,RT The new Bitcoin roadmap is here,993,False,147,0
2860,Fri,Lamine Ndiaye,RT New Paper Blockchain Use Cases and Their Feasibility fintech insurtech bitcoin cryptocurrency,1812,False,44,0
2861,Thu,Criptofinanzas,RT Come meet our SmartCash team at the TokenSky Tokio 2018 blockchain conference in Tokio Japan on July 4th,149,False,24,0
2862,Wed,Red Blockchain,RT The scale of crypto ico bitcoin blockchain,2779,False,29,0
2863,Tue,fradana,RT Don t miss Qurrex TokenSale blockchain bitcoin ethereum nyse nasdaq ico,1820,False,683,0
2864,Mon,JC,Crypto Elite News is out Bitcoin Altcoin Cryptocurrency CRYPTO crypto blockchain,1125,False,0,0
2865,Sun,"LW Wong, PhD",RT How can blockchain art be revolutionary wrote about Freyrchain blockchain art,65,False,24,0
2866,Sat,Red Blockchain,RT Malta is the new crypto capital of the world via blockchain ico bitcoin fintech,2779,False,36,0
2867,Fri,Lamine Ndiaye,RT RT The Bitcoin Landscape Infographic Cryptocurrency Blockchain Fintech IoT Startup Innovation Sec,1812,False,13,0
2868,Thu,Bitcoin update,Double your coins at Casino and get 5 BTC bonus for real at bonus bet blackjack gamble,7563,False,0,0
2869,Wed,Alexander Fincham,Bitcoin is more popular because it gives anonymity to many companies and individuals who otherwise have to pay huge,348,False,0,0
2870,Tue,LONDONAIMCAP,RT Is bitcoin being manipulated Here s what the director of the SEC s Division of Trading and Markets just said,599,False,292,0
2871,Mon,angel,RT There Is a New Player on the Market and Things Are Looking Pretty Cool Almost Literally,1236,False,4,0
2872,Sun,copytrader.co,Register Now amp Start Pwning Crypto Markets For Breakfast 1 100x Leverage Go L,68440,False,1,1
2873,Sat,angel,RT I am playing bitcoin trade a loss of 300 000 My life is over bitcoin givemebitcoin help BCH 1BRmxV95HehWwYH,1236,False,1,0
2874,Fri,THE Crypto Hobbit [N,RT Official release of Whitepaper 2 0 Nullex Whitepaper crypto Cryptocurrency Altcoins Bitcoin,21834,False,16,0
2875,Thu,Rocketera,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,36,False,2350,0
2876,Wed,Soba Recovery Center,SOBA provides a home atmosphere sober treatement intervention addiction drug alcohol,74390,False,0,0
2877,Tue,Jamo,RT Annual Economic Costs Banking 1 870B Gold Mining 105B Banking Electricity 63 8B Gold Recycling 40B Paper,145,False,837,0
2878,Mon,Chris Lee,RT There Is a New Player on the Market and Things Are Looking Pretty Cool Almost Literally,313,False,4,0
2879,Sun,Matthew Lock,RT The periodic table of crypto BTC ETH EOS bitcoin blockchain ethereum,619,False,2,0
2880,Sat,Сергей,RT Humanscape HUM Rating 4 5 5 Worth 4 50 Please Like and Retweet,130,False,4,0
2881,Fri,Dion Gottlieb,RT Bitcoin Investor Expectations Shift From Holding to Short term Gains,6,False,7,0
2882,Thu,Stray1,RT Let s be honest 99 of us wouldn t give two shits about the financial sector if it wasn t for bitcoin,3663,False,49,0
2883,Wed,بو علي,RT Coinbase acquired a securities dealer to let customers trade their ERC20 tokens More than 13 billion has been raised,15,False,73,0
2884,Tue,Carlos Mendible,RT When I started buying Bitcoin at 3 in 2011 told me to wait She was right She started buying at 1,215,False,28,0
2885,Mon,Сергей,RT Gratzio GRAT Rating 4 7 5 Worth 20 Please Like and Retweet to support,130,False,3,0
2886,Sun,Jane Deibi,RT Bitcoin price forecast to double as experts revise cryptocurrency predictions The Independent,549,False,11,0
